id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1274364478172336129,1274355456220299265,2020-06-20 12:32:22 Hora estándar de Argentina,2020-06-20,12:32:22,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,@valentinavdl @jrw487 Genixs!!!🎈🎈🥰,en,[],[],[],0,0,2,[],[],https://twitter.com/CespedesLibros/status/1274364478172336129,False,,0,,,,,,,,"[{'screen_name': 'valentinavdl', 'name': 'Valentina Vidal 💚 🧲', 'id': '159467264'}, {'screen_name': 'jrw487', 'name': 'LuisMa💚', 'id': '501175370'}]",,,,
1274044425681977346,1274044425681977346,2020-06-19 15:20:36 Hora estándar de Argentina,2020-06-19,15:20:36,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"Recuerden que los sábados las librerías no podemos abrir al público de acuerdo a la normativa vigente del GCBA. Dicho esto, no cuelguen y pasen a buscar hoy el regalo del Día del padre.  Mañana solo pedidos por whatsapp y envíos.",es,[],[],[],0,2,18,[],[],https://twitter.com/CespedesLibros/status/1274044425681977346,False,,0,,,,,,,,[],,,,
1272880310607364097,1272694206868439040,2020-06-16 10:14:49 Hora estándar de Argentina,2020-06-16,10:14:49,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,@martineliano @edicionesgodot No llegó aún. Me dijeron que septiembre aprox,es,[],[],[],0,0,1,[],[],https://twitter.com/CespedesLibros/status/1272880310607364097,False,,0,,,,,,,,"[{'screen_name': 'martineliano', 'name': '(((Martin Eliano)))', 'id': '810939337307279361'}, {'screen_name': 'edicionesgodot', 'name': 'Ediciones Godot', 'id': '102127886'}]",,,,
1272711691156013058,1272711355678818306,2020-06-15 23:04:47 Hora estándar de Argentina,2020-06-15,23:04:47,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,@cataniabelgrano Sí  https://t.co/QBSnOwaVXb,und,[],[],['https://pbs.twimg.com/media/EamUgpyXgAEX5Jr.jpg'],1,0,0,[],[],https://twitter.com/CespedesLibros/status/1272711691156013058,False,,1,https://pbs.twimg.com/media/EamUgpyXgAEX5Jr.jpg,,,,,,,"[{'screen_name': 'cataniabelgrano', 'name': 'Instant Karma ❤️🌗🍷', 'id': '44856219'}]",,,,
1272696539580968961,1272694206868439040,2020-06-15 22:04:35 Hora estándar de Argentina,2020-06-15,22:04:35,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Combo 5 Día del Padre: El libro de la almohada - @ahidalgoeditora - y Sposato Reserva Cabernet Sauvignon:  https://t.co/J9pKZAJxoy,es,"[{'screen_name': 'ahidalgoeditora', 'name': 'adriana hidalgo ed.', 'id': '4835414650'}]",['https://cespedeslibros.com/producto/combo-dia-del-padre-5-el-libro-de-la-almohada-sposato-reserva-cabernet-sauvignon/'],[],2,1,11,[],[],https://twitter.com/CespedesLibros/status/1272696539580968961,False,,0,,,,,,,,[],,,,
1272696208625209346,1272694206868439040,2020-06-15 22:03:16 Hora estándar de Argentina,2020-06-15,22:03:16,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Combo 4 Día del Padre: Rabia - @interZona - de Sergio Bizzio y Guachezco Malbec:  https://t.co/gnTYk7ZL12,es,"[{'screen_name': 'interzona', 'name': 'interzona editora', 'id': '183254842'}]",['https://cespedeslibros.com/producto/combo-dia-del-padre-4-rabia-gauchezco-malbec/'],[],2,4,9,[],[],https://twitter.com/CespedesLibros/status/1272696208625209346,False,,0,,,,,,,,[],,,,
1272695892387287040,1272694206868439040,2020-06-15 22:02:00 Hora estándar de Argentina,2020-06-15,22:02:00,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Combo 3 Día del Padre: Las cosas que perdimos en el fuego de @LaEnriquez1973 y Castore Malbec:   https://t.co/aL5VoY8k4U,es,"[{'screen_name': 'laenriquez1973', 'name': 'marianaenriquez', 'id': '1005234203515146240'}]",['https://cespedeslibros.com/producto/combo-dia-del-padre-3-las-cosas-que-perdimos-en-el-fuego-castore/'],[],1,2,14,[],[],https://twitter.com/CespedesLibros/status/1272695892387287040,False,,0,,,,,,,,[],,,,
1272695622622117894,1272694206868439040,2020-06-15 22:00:56 Hora estándar de Argentina,2020-06-15,22:00:56,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Combo 2 Día del padre: Biblioteca Bizarra - @edicionesgodot - de Eduardo Halfon y Vago Rojo -Blend-:  https://t.co/ZgATnISo6n,es,"[{'screen_name': 'edicionesgodot', 'name': 'ediciones godot', 'id': '102127886'}]",['https://cespedeslibros.com/producto/combo-dia-del-padre-2-biblioteca-bizarra-vago-rojo/'],[],2,3,12,[],[],https://twitter.com/CespedesLibros/status/1272695622622117894,False,,0,,,,,,,,[],,,,
1272694798248443905,1272694206868439040,2020-06-15 21:57:40 Hora estándar de Argentina,2020-06-15,21:57:40,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Combo 1 Día del Padre: El año del desierto de @MairalPedro y Guachezco Pinot Noir:  https://t.co/gfZuCZwZIt,es,"[{'screen_name': 'mairalpedro', 'name': 'pedro mairal', 'id': '369840050'}]",['https://cespedeslibros.com/producto/combo-dia-del-padre-1-el-ano-del-desierto-gauchezco-pinot-noir/'],[],1,10,30,[],[],https://twitter.com/CespedesLibros/status/1272694798248443905,False,,0,,,,,,,,[],,,,
1272694351764824064,1272694206868439040,2020-06-15 21:55:53 Hora estándar de Argentina,2020-06-15,21:55:53,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Así que nos unimos a lxs amigxs de Roble 225 para seguir engrosando nuestros maridajes.,es,[],[],[],2,0,5,[],[],https://twitter.com/CespedesLibros/status/1272694351764824064,False,,0,,,,,,,,[],,,,
1272694206868439040,1272694206868439040,2020-06-15 21:55:19 Hora estándar de Argentina,2020-06-15,21:55:19,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"Durante esta cuarentena pandémica hemos visto pasar cumpleaños, fechas patrias, aniversarios y domingos celebratorios. En -casi- todos y con infinita felicidad hemos aportado nuestro granito de papel para acercarlxs a sus seres queridxs. En esta oportunidad: papá",es,[],[],[],1,2,35,[],[],https://twitter.com/CespedesLibros/status/1272694206868439040,False,,0,,,,,,,,[],,,,
1264272568002981891,1264268660597800964,2020-05-23 16:10:43 Hora estándar de Argentina,2020-05-23,16:10:43,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,@mabiuso @urfiel @edicionesgodot @Zivals @librosmendel Es que podemos abrir de lunes a viernes de acuerdo a los permisos de negocios de cercanía emitidos por el GCBA!,es,[],[],[],1,0,3,[],[],https://twitter.com/CespedesLibros/status/1264272568002981891,False,,0,,,,,,,,"[{'screen_name': 'mabiuso', 'name': 'Marina Abiuso ✊💚', 'id': '49502816'}, {'screen_name': 'urfiel', 'name': 'Denise', 'id': '146096117'}, {'screen_name': 'edicionesgodot', 'name': 'Ediciones Godot', 'id': '102127886'}, {'screen_name': 'Zivals', 'name': 'Zivals', 'id': '2216032004'}, {'screen_name': 'librosmendel', 'name': 'Sr. Mendel', 'id': '847464896'}]",,,,
1263639043029348352,1263558985656958981,2020-05-21 22:13:19 Hora estándar de Argentina,2020-05-21,22:13:19,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,@lacarocazes 🤩 a vos!!,pt,[],[],[],0,0,0,[],[],https://twitter.com/CespedesLibros/status/1263639043029348352,False,,0,,,,,,,,"[{'screen_name': 'lacarocazes', 'name': 'Carola', 'id': '170011917'}]",,,,
1263560402782302210,1263558985656958981,2020-05-21 17:00:50 Hora estándar de Argentina,2020-05-21,17:00:50,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"Combo 6: Todo ácido Los fantasmas de mi vida de Mark Fisher editado por @cajanegraedit con la GOSE DE MEDIANOCHE. Una cerveza con jengibre, uva y kiwi. Cross en el alma y en la garganta  https://t.co/Q5xISopctI",es,"[{'screen_name': 'cajanegraedit', 'name': 'caja negra editora', 'id': '199863454'}]",['https://cespedeslibros.com/producto/combo-6-cespedes-charlone/'],[],1,1,2,[],[],https://twitter.com/CespedesLibros/status/1263560402782302210,False,,0,,,,,,,,[],,,,
1263560400483823616,1263558985656958981,2020-05-21 17:00:49 Hora estándar de Argentina,2020-05-21,17:00:49,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Combo 5: formas de encontrar la verdadera explicación en este maridaje de Los hombres me explican cosas Rebecca Solnit y Algo contrigo.  https://t.co/AqxgB0mz7X,es,[],['https://cespedeslibros.com/producto/combo-5-cespedes-cerveceria-charlone/'],[],1,0,3,[],[],https://twitter.com/CespedesLibros/status/1263560400483823616,False,,0,,,,,,,,[],,,,
1263560398277672966,1263558985656958981,2020-05-21 17:00:49 Hora estándar de Argentina,2020-05-21,17:00:49,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Combo 4: el nuevo libro de su majestad @cornelia_marie editado por @ed_rosaiceberg con La reina APA.   https://t.co/tMS1un7w64,es,"[{'screen_name': 'cornelia_marie', 'name': 'majo moirón', 'id': '42815479'}, {'screen_name': 'ed_rosaiceberg', 'name': 'rosa iceberg', 'id': '805540707041734656'}]",['https://cespedeslibros.com/producto/combo-4-cespedes-cerveceria-charlone/'],[],2,0,7,[],[],https://twitter.com/CespedesLibros/status/1263560398277672966,False,,0,,,,,,,,[],,,,
1263558985656958981,1263558985656958981,2020-05-21 16:55:12 Hora estándar de Argentina,2020-05-21,16:55:12,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"Después del éxito rotundo de la semana pasada, lanzamos tres nuevos combos en alianza con Charlone, nuestra cervecería amiga de Colegiales.",es,[],[],[],2,1,18,[],[],https://twitter.com/CespedesLibros/status/1263558985656958981,False,,0,,,,,,,,[],,,,
1262877110416408576,1262877110416408576,2020-05-19 19:45:40 Hora estándar de Argentina,2020-05-19,19:45:40,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,🥰🥰,und,[],[],[],0,0,2,[],[],https://twitter.com/CespedesLibros/status/1262877110416408576,False,https://twitter.com/Pocainis/status/1262874527236751362,0,,,,,,,,[],,,,
1262877083962916864,1262874527236751362,2020-05-19 19:45:34 Hora estándar de Argentina,2020-05-19,19:45:34,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,@Pocainis Muchas gracias!! Sobri contenta??,es,[],[],[],1,0,1,[],[],https://twitter.com/CespedesLibros/status/1262877083962916864,False,,0,,,,,,,,"[{'screen_name': 'Pocainis', 'name': 'Pupicienta💚', 'id': '140670566'}]",,,,
1262198256899108865,1261795799832367105,2020-05-17 22:48:09 Hora estándar de Argentina,2020-05-17,22:48:09,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"@isbaraglia Pero con quién se cree que está hablando, amigo. Salud!",es,[],[],[],1,0,0,[],[],https://twitter.com/CespedesLibros/status/1262198256899108865,False,,0,,,,,,,,"[{'screen_name': 'isbaraglia', 'name': 'Ignacio Sbaraglia', 'id': '191228251'}]",,,,
1261391607812755458,1261391607812755458,2020-05-15 17:22:49 Hora estándar de Argentina,2020-05-15,17:22:49,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,En un rato vamos a estar cerrando los pedidos  para retirar o recibir mañana y disfrutar el finde.  Están avisadxs!,es,[],[],[],0,1,4,[],[],https://twitter.com/CespedesLibros/status/1261391607812755458,False,https://twitter.com/CespedesLibros/status/1260573718415388672,0,,,,,,,,[],,,,
1260752152001216512,1260752152001216512,2020-05-13 23:01:51 Hora estándar de Argentina,2020-05-13,23:01:51,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"Combo 3: Lydia Davis, en un bar, preparándose para pintarte la cara y diciendo “baby, hold my beer”. Ni puedo ni quiero de @eternacadencia y la cerveza Bitter de Charlone.  https://t.co/cvd3hVfoaG",es,"[{'screen_name': 'eternacadencia', 'name': 'eterna cadencia', 'id': '34765906'}]",[],['https://pbs.twimg.com/media/EX8XZOSWoAYfd6k.jpg'],0,0,11,[],[],https://twitter.com/CespedesLibros/status/1260752152001216512,False,,1,https://pbs.twimg.com/media/EX8XZOSWoAYfd6k.jpg,,,,,,,[],,,,
1260725936875606020,1260573718415388672,2020-05-13 21:17:41 Hora estándar de Argentina,2020-05-13,21:17:41,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"Combo 2: acidez y sueños de libertad, de la mano de @edicionesgodot y con birra que tiene jengibre, uva, lima y una hermosa graduación alcohólica.  https://t.co/cJ6GVJXjZ0  https://t.co/m5Z6ds6VoY",es,"[{'screen_name': 'edicionesgodot', 'name': 'ediciones godot', 'id': '102127886'}]",['https://cespedeslibros.com/producto/combo-2-cespedes-charlone/'],['https://pbs.twimg.com/media/EX7_jOtX0AEu_A6.jpg'],2,2,11,[],[],https://twitter.com/CespedesLibros/status/1260725936875606020,False,,1,https://pbs.twimg.com/media/EX7_jOtX0AEu_A6.jpg,,,,,,,[],,,,
1260725523623395328,1260573718415388672,2020-05-13 21:16:02 Hora estándar de Argentina,2020-05-13,21:16:02,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,@pmaquerni @Cabezoncamara @megustaleerarg Podes buscarlo por la librería a partir del sábado o podemos enviarlo!,es,[],[],[],0,0,1,[],[],https://twitter.com/CespedesLibros/status/1260725523623395328,False,,0,,,,,,,,"[{'screen_name': 'pmaquerni', 'name': 'Floyd Pinkerton', 'id': '3622793422'}, {'screen_name': 'Cabezoncamara', 'name': 'Cabezón Cámara', 'id': '57455434'}, {'screen_name': 'megustaleerarg', 'name': 'Me Gusta Leer Argentina', 'id': '316429650'}]",,,,
1260573718415388672,1260573718415388672,2020-05-13 11:12:49 Hora estándar de Argentina,2020-05-13,11:12:49,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Nos unimos a nuestra cervecería amiga para llevarles todavía más felicidad a sus lecturas.  Acompañá a la china de @Cabezoncamara en sus aventuras con una REINA APA en el buche. Disponible en nuestra tienda online:  https://t.co/sboLqBWddQ  https://t.co/NEPAXeghgA,es,"[{'screen_name': 'cabezoncamara', 'name': 'cabezón cámara', 'id': '57455434'}]",['https://cespedeslibros.com/producto/combo-1-cespedes-ft-charlone/'],['https://pbs.twimg.com/media/EX51F0EX0AAkliw.jpg'],3,6,57,[],[],https://twitter.com/CespedesLibros/status/1260573718415388672,False,,1,https://pbs.twimg.com/media/EX51F0EX0AAkliw.jpg,,,,,,,[],,,,
1260298057972961282,1260295316487786499,2020-05-12 16:57:26 Hora estándar de Argentina,2020-05-12,16:57:26,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,@mabiuso @jroffo @FantiCecilia Las quiero mucho.,es,[],[],[],0,0,0,[],[],https://twitter.com/CespedesLibros/status/1260298057972961282,False,,0,,,,,,,,"[{'screen_name': 'mabiuso', 'name': 'Marina Abiuso ✊💚', 'id': '49502816'}, {'screen_name': 'jroffo', 'name': 'Julieta Roffo 💚', 'id': '52641877'}, {'screen_name': 'FantiCecilia', 'name': 'Fanti', 'id': '89342393'}]",,,,
1260297846546464769,1260295316487786499,2020-05-12 16:56:36 Hora estándar de Argentina,2020-05-12,16:56:36,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"@MarianaMerlo @jroffo @FantiCecilia Vení, Mariana, que te adoptamos con el amor que nos caracteriza. Qué son más distancias en tiempos de zoom?",es,[],[],[],1,0,1,[],[],https://twitter.com/CespedesLibros/status/1260297846546464769,False,,0,,,,,,,,"[{'screen_name': 'MarianaMerlo', 'name': 'Mariana Merlo', 'id': '128214288'}, {'screen_name': 'jroffo', 'name': 'Julieta Roffo 💚', 'id': '52641877'}, {'screen_name': 'FantiCecilia', 'name': 'Fanti', 'id': '89342393'}]",,,,
1260220978875031552,1260210242727686145,2020-05-12 11:51:09 Hora estándar de Argentina,2020-05-12,11:51:09,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,@alidasilv De 10 a 17,und,[],[],[],0,0,1,[],[],https://twitter.com/CespedesLibros/status/1260220978875031552,False,,0,,,,,,,,"[{'screen_name': 'alidasilv', 'name': 'alicia ribeiro', 'id': '150042229'}]",,,,
1260216025993351168,1260216025993351168,2020-05-12 11:31:28 Hora estándar de Argentina,2020-05-12,11:31:28,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Bienvenida @odonnellmaria a la librería.  https://t.co/urZCT6imuc,es,"[{'screen_name': 'odonnellmaria', 'name': ""maria o' donnell"", 'id': '17337093'}]",[],['https://pbs.twimg.com/media/EX0vyVtXsAIWQqW.jpg'],0,0,3,[],[],https://twitter.com/CespedesLibros/status/1260216025993351168,False,,1,https://pbs.twimg.com/media/EX0vyVtXsAIWQqW.jpg,,,,,,,[],,,,
1260210251405590530,1260210242727686145,2020-05-12 11:08:32 Hora estándar de Argentina,2020-05-12,11:08:32,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"Nuestra responsabilidad es, ante todo, como ciudadanxs y nuestro principal interés es cuidarnos entre nosotrxs y sobre todo a los más vulnerables.  Ojalá pronto volvamos a la dinámica que tanto disfrutamos.  Sigamos leyendo en casa.",es,[],[],[],1,1,11,[],[],https://twitter.com/CespedesLibros/status/1260210251405590530,False,,0,,,,,,,,[],,,,
1260210249975422980,1260210242727686145,2020-05-12 11:08:31 Hora estándar de Argentina,2020-05-12,11:08:31,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"Les pedimos que respeten la distancia entre ustedes en la fila -1,5 mts-. Les recomendamos que encarguen y compren sus libros por whatsapp -1530053621- para sólo venir a retirarlos por Céspedes Libros.",es,[],[],[],1,1,8,[],[],https://twitter.com/CespedesLibros/status/1260210249975422980,False,,0,,,,,,,,[],,,,
1260210248247320577,1260210242727686145,2020-05-12 11:08:31 Hora estándar de Argentina,2020-05-12,11:08:31,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"Pero también entendemos que este no es un momento para quedarse curioseando sino para cuidarse y exponernos lo menos posible.  Por el momento, la atención será desde la puerta, atenderemos por orden de llegada y de a uno.",es,[],[],[],1,0,8,[],[],https://twitter.com/CespedesLibros/status/1260210248247320577,False,,0,,,,,,,,[],,,,
1260210246661931011,1260210242727686145,2020-05-12 11:08:31 Hora estándar de Argentina,2020-05-12,11:08:31,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"Céspedes Libros es un local pequeño y no podremos respetar el distanciamiento social si, además de lxs librerxs, ingresan ustedes al salón. Sabemos que parte de la gracia de las librerías es entrar, curiosear, leer un poquito, abandonar y pasar un rato, quizás el mejor, del día",es,[],[],[],1,0,9,[],[],https://twitter.com/CespedesLibros/status/1260210246661931011,False,,0,,,,,,,,[],,,,
1260210242727686145,1260210242727686145,2020-05-12 11:08:30 Hora estándar de Argentina,2020-05-12,11:08:30,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"Queridxs clientes:  Durante las próximas semanas, estaremos trabajando con pick up de libros y atenderemos pedidos desde la puerta pero no estará permitido el ingreso al salón.",es,[],[],[],2,7,42,[],[],https://twitter.com/CespedesLibros/status/1260210242727686145,False,,0,,,,,,,,[],,,,
1259991575079288835,1259991575079288835,2020-05-11 20:39:35 Hora estándar de Argentina,2020-05-11,20:39:35,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,🌈❤️,und,[],[],[],0,0,9,[],[],https://twitter.com/CespedesLibros/status/1259991575079288835,False,https://twitter.com/lucantis/status/1259900688051720197,0,,,,,,,,[],,,,
1259196818174459905,1259196818174459905,2020-05-09 16:01:30 Hora estándar de Argentina,2020-05-09,16:01:30,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Miren quién volvió ❤️ Lo pueden comprar en  https://t.co/Kkkct6NL9P  https://t.co/r4GjRGffa1,es,[],['https://cespedeslibros.com/producto/obra-completa-juan-l-ortiz/'],['https://pbs.twimg.com/media/EXmQ1CyWoAANprL.jpg'],0,0,12,[],[],https://twitter.com/CespedesLibros/status/1259196818174459905,False,,1,https://pbs.twimg.com/media/EXmQ1CyWoAANprL.jpg,,,,,,,[],,,,
1256597331727855617,1256597331727855617,2020-05-02 11:52:04 Hora estándar de Argentina,2020-05-02,11:52:04,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Mejor maridaje que libros y futuro asadito?,es,[],[],[],0,0,13,[],[],https://twitter.com/CespedesLibros/status/1256597331727855617,False,https://twitter.com/mabiuso/status/1256596854290239488,0,,,,,,,,[],,,,
1256597005163429888,1256593144981917698,2020-05-02 11:50:47 Hora estándar de Argentina,2020-05-02,11:50:47,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,@mabiuso Jajaja te queremos mucho. Pasa esto y sale asado,es,[],[],[],1,0,0,[],[],https://twitter.com/CespedesLibros/status/1256597005163429888,False,,0,,,,,,,,"[{'screen_name': 'mabiuso', 'name': 'Marina Abiuso ✊💚', 'id': '49502816'}]",,,,
1256049523908120576,1255552042187309062,2020-04-30 23:35:17 Hora estándar de Argentina,2020-04-30,23:35:17,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,@silvia_arazi Hola! Está agotado,es,[],[],[],0,0,1,[],[],https://twitter.com/CespedesLibros/status/1256049523908120576,False,,0,,,,,,,,"[{'screen_name': 'silvia_arazi', 'name': 'silvia arazi', 'id': '158101099'}]",,,,
1255552042187309062,1255552042187309062,2020-04-29 14:38:28 Hora estándar de Argentina,2020-04-29,14:38:28,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Luciana nos lleva los números y nosotrxs le llevamos los libros 🥰🥰,es,[],[],[],1,1,21,[],[],https://twitter.com/CespedesLibros/status/1255552042187309062,False,https://twitter.com/lucianacancer/status/1255518836482281473,0,,,,,,,,[],,,,
1255551859495927809,1255551859495927809,2020-04-29 14:37:44 Hora estándar de Argentina,2020-04-29,14:37:44,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,❤️🌈,und,[],[],[],0,0,3,[],[],https://twitter.com/CespedesLibros/status/1255551859495927809,False,https://twitter.com/lucasanc/status/1255550025393897472,0,,,,,,,,[],,,,
1254923997466279937,1254923997466279937,2020-04-27 21:02:51 Hora estándar de Argentina,2020-04-27,21:02:51,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Recién llegado. Tantísimo esperado.,es,[],[],[],1,0,4,[],[],https://twitter.com/CespedesLibros/status/1254923997466279937,False,https://twitter.com/FantiCecilia/status/1254840287538618368,0,,,,,,,,[],,,,
1254891328518963200,1254891328518963200,2020-04-27 18:53:02 Hora estándar de Argentina,2020-04-27,18:53:02,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"Me llama usted, entonces voy @CespedesLibros es quien yo soy",es,"[{'screen_name': 'cespedeslibros', 'name': 'céspedes libros', 'id': '897877269536006144'}]",[],[],1,0,12,[],[],https://twitter.com/CespedesLibros/status/1254891328518963200,False,https://twitter.com/EmmanuelTaub/status/1254879615996309504,0,,,,,,,,[],,,,
1254436246631448576,1254417590295891969,2020-04-26 12:44:42 Hora estándar de Argentina,2020-04-26,12:44:42,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,@princesafuria @librosmendel @dondevivenlibro @SuerteMaldita_ @mantraslibros Gracias linda! Feliz día para todes!!!,es,[],[],[],0,0,4,[],[],https://twitter.com/CespedesLibros/status/1254436246631448576,False,,0,,,,,,,,"[{'screen_name': 'princesafuria', 'name': 'Srta Bennet 💚', 'id': '10759572'}, {'screen_name': 'librosmendel', 'name': 'Sr. Mendel', 'id': '847464896'}, {'screen_name': 'dondevivenlibro', 'name': '📚 Donde viven Libros 📚', 'id': '259939713'}, {'screen_name': 'SuerteMaldita_', 'name': 'Suerte Maldita', 'id': '1174808585026625536'}, {'screen_name': 'mantraslibros', 'name': 'Mantras Libros', 'id': '468014257'}]",,,,
1254037388449456128,1254037388449456128,2020-04-25 10:19:46 Hora estándar de Argentina,2020-04-25,10:19:46,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"Hoy a las 19:00 presentamos el libro de @cornelia_marie, Los lugares equivocados, como se hace ahora, con un vivo de Instagram. Ojalá puedan sumarse para que la literatura siga siendo punto de encuentro y conversación incluso en estos tiempos de pandemia.  https://t.co/uyU17D5JHO",es,"[{'screen_name': 'cornelia_marie', 'name': 'majo moirón', 'id': '42815479'}]",[],['https://pbs.twimg.com/media/EWc8VduWAAAwcht.jpg'],0,4,14,[],[],https://twitter.com/CespedesLibros/status/1254037388449456128,False,,1,https://pbs.twimg.com/media/EWc8VduWAAAwcht.jpg,,,,,,,[],,,,
1253392426561126404,1253392426561126404,2020-04-23 15:36:56 Hora estándar de Argentina,2020-04-23,15:36:56,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Feliz día del libro 👑🌈  https://t.co/uaDlUvPsVX,es,[],[],[],3,3,52,[],[],https://twitter.com/CespedesLibros/status/1253392426561126404,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1253392385008119811/pu/img/XamW1ILMRMo6_7FF.jpg,,,,,,,[],,,,
1253111294674247680,1253111288911278080,2020-04-22 20:59:48 Hora estándar de Argentina,2020-04-22,20:59:48,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,Lo bueno de vender libros: hay de todo y para todxs.  Nosotrxs elegimos vender lo que nos gusta leer y lo que nos gusta recomendar. Así ejercemos el oficio.,es,[],[],[],0,0,9,[],[],https://twitter.com/CespedesLibros/status/1253111294674247680,False,,0,,,,,,,,[],,,,
1253111293130801152,1253111288911278080,2020-04-22 20:59:48 Hora estándar de Argentina,2020-04-22,20:59:48,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"Estamos muy felices de volver. Gracias a todxs por el apoyo y por acompañarnos en estos tiempos. Ojalá las lecturas hagan esta temporada un poco más llevadera. Hay de todo, hay muy bueno, hay muy largo, hay muy corto, hay muy dificil, hay muy fácil, hay serio y no tanto.",es,[],[],[],1,0,13,[],[],https://twitter.com/CespedesLibros/status/1253111293130801152,False,,0,,,,,,,,[],,,,
1253111288911278080,1253111288911278080,2020-04-22 20:59:47 Hora estándar de Argentina,2020-04-22,20:59:47,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,"Estamos abiertxs en modalidad delivery. Nos haces el pedido por whatsapp, pagas por transferencia o Mercado Pago y nosotrxs te lo llevamos. Si es en el radio de 10 cuadras de la librería, el envío es gratis; sino tenemos moto a precio amigo a CABA y cercanías.  https://t.co/WncIsTXRR5",es,[],[],['https://pbs.twimg.com/media/EWPyEoTXkAA_Zz1.jpg'],1,21,46,[],[],https://twitter.com/CespedesLibros/status/1253111288911278080,False,,1,https://pbs.twimg.com/media/EWPyEoTXkAA_Zz1.jpg,,,,,,,[],,,,
1253110105559773189,1253107409675042816,2020-04-22 20:55:05 Hora estándar de Argentina,2020-04-22,20:55:05,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,@rascachan Si! Obvio. Hace tu pedido por whatsapp de 10 a 17,es,[],[],[],0,0,1,[],[],https://twitter.com/CespedesLibros/status/1253110105559773189,False,,0,,,,,,,,"[{'screen_name': 'rascachan', 'name': 'JavierPatricioPerez', 'id': '871691244'}]",,,,
1252382841922412551,1252246936595435521,2020-04-20 20:45:12 Hora estándar de Argentina,2020-04-20,20:45:12,-0300,897877269536006144,cespedeslibros,Céspedes Libros,,@cecisz @nataliavolosin @eternacadencia Se vendió el último ayer⚡️,es,[],[],[],3,0,2,[],[],https://twitter.com/CespedesLibros/status/1252382841922412551,False,,0,,,,,,,,"[{'screen_name': 'cecisz', 'name': 'cecilia szperling💚', 'id': '19055241'}, {'screen_name': 'nataliavolosin', 'name': 'Natalia Volosin 💚', 'id': '266866430'}, {'screen_name': 'eternacadencia', 'name': 'Eterna Cadencia', 'id': '34765906'}]",,,,
